,created_at,hour_created_at,is_charter,airline_code,api_fare,baggage,class,available_seat,flight_date_time
20889,2023-11-15,18,0,18,165527970.0,25.0,16,9.0,2023-11-16 05:00:00
20910,2023-11-15,18,0,18,244160190.0,25.0,16,2.0,2023-11-16 05:00:00
20914,2023-11-15,18,0,18,244160190.0,25.0,16,9.0,2023-11-16 05:00:00
20943,2023-11-15,18,0,18,246064580.0,25.0,16,9.0,2023-11-16 05:00:00
20962,2023-11-15,18,0,18,450739650.0,35.0,1,5.0,2023-11-16 05:00:00
20964,2023-11-15,18,0,18,450739650.0,35.0,1,6.0,2023-11-16 05:00:00
20965,2023-11-15,18,0,18,450739650.0,35.0,1,7.0,2023-11-16 05:00:00
20967,2023-11-15,18,0,18,450739650.0,35.0,1,8.0,2023-11-16 05:00:00
20971,2023-11-15,18,0,18,499608375.0,40.0,10,6.0,2023-11-16 05:00:00
23467,2023-11-15,18,0,18,164135970.0,25.0,16,2.0,2023-11-16 05:00:00
23468,2023-11-15,18,0,18,164135970.0,25.0,16,9.0,2023-11-16 05:00:00
23487,2023-11-15,18,0,18,165527970.0,25.0,16,9.0,2023-11-16 05:00:00
23497,2023-11-15,18,0,18,244160190.0,25.0,16,2.0,2023-11-16 05:00:00
23498,2023-11-15,18,0,18,244160190.0,25.0,16,9.0,2023-11-16 05:00:00
23516,2023-11-15,18,0,18,246064580.0,25.0,16,9.0,2023-11-16 05:00:00
23526,2023-11-15,18,0,18,450739650.0,35.0,1,5.0,2023-11-16 05:00:00
23527,2023-11-15,18,0,18,450739650.0,35.0,1,6.0,2023-11-16 05:00:00
23528,2023-11-15,18,0,18,450739650.0,35.0,1,7.0,2023-11-16 05:00:00
23530,2023-11-15,18,0,18,450739650.0,35.0,1,8.0,2023-11-16 05:00:00
23531,2023-11-15,18,0,18,499608375.0,40.0,10,6.0,2023-11-16 05:00:00
25175,2023-11-15,19,0,18,164135970.0,25.0,16,2.0,2023-11-16 05:00:00
25179,2023-11-15,19,0,18,164135970.0,25.0,16,9.0,2023-11-16 05:00:00
25208,2023-11-15,19,0,18,165527970.0,25.0,16,9.0,2023-11-16 05:00:00
25228,2023-11-15,19,0,18,244160190.0,25.0,16,2.0,2023-11-16 05:00:00
25232,2023-11-15,19,0,18,244160190.0,25.0,16,9.0,2023-11-16 05:00:00
25257,2023-11-15,19,0,18,246064580.0,25.0,16,9.0,2023-11-16 05:00:00
25276,2023-11-15,19,0,18,450739650.0,35.0,1,7.0,2023-11-16 05:00:00
25277,2023-11-15,19,0,18,450739650.0,35.0,1,8.0,2023-11-16 05:00:00
25280,2023-11-15,19,0,18,499608375.0,40.0,10,6.0,2023-11-16 05:00:00
27572,2023-11-15,19,0,18,164135970.0,25.0,16,9.0,2023-11-16 05:00:00
27593,2023-11-15,19,0,18,165527970.0,25.0,16,9.0,2023-11-16 05:00:00
27604,2023-11-15,19,0,18,244160190.0,25.0,16,9.0,2023-11-16 05:00:00
27620,2023-11-15,19,0,18,246064580.0,25.0,16,9.0,2023-11-16 05:00:00
27628,2023-11-15,19,0,18,450739650.0,35.0,1,7.0,2023-11-16 05:00:00
27629,2023-11-15,19,0,18,450739650.0,35.0,1,8.0,2023-11-16 05:00:00
27630,2023-11-15,19,0,18,499608375.0,40.0,10,6.0,2023-11-16 05:00:00
29249,2023-11-15,20,0,18,164135970.0,25.0,16,2.0,2023-11-16 05:00:00
29252,2023-11-15,20,0,18,164135970.0,25.0,16,9.0,2023-11-16 05:00:00
29276,2023-11-15,20,0,18,164148970.0,25.0,16,9.0,2023-11-16 05:00:00
29291,2023-11-15,20,0,18,165527970.0,25.0,16,9.0,2023-11-16 05:00:00
29302,2023-11-15,20,0,18,165540970.0,25.0,16,9.0,2023-11-16 05:00:00
29311,2023-11-15,20,0,18,244160190.0,25.0,16,2.0,2023-11-16 05:00:00
29314,2023-11-15,20,0,18,244160190.0,25.0,16,9.0,2023-11-16 05:00:00
29338,2023-11-15,20,0,18,246064580.0,25.0,16,9.0,2023-11-16 05:00:00
29356,2023-11-15,20,0,18,450739650.0,35.0,1,7.0,2023-11-16 05:00:00
29358,2023-11-15,20,0,18,450752650.0,35.0,1,7.0,2023-11-16 05:00:00
29359,2023-11-15,20,0,18,450752650.0,35.0,1,8.0,2023-11-16 05:00:00
29362,2023-11-15,20,0,18,499608375.0,40.0,10,6.0,2023-11-16 05:00:00
32889,2023-11-15,21,0,18,164148970.0,25.0,16,9.0,2023-11-16 05:00:00
32905,2023-11-15,21,0,18,165540970.0,25.0,16,9.0,2023-11-16 05:00:00
32928,2023-11-15,21,0,18,244509840.0,25.0,16,1.0,2023-11-16 05:00:00
32929,2023-11-15,21,0,18,244509840.0,25.0,16,2.0,2023-11-16 05:00:00
32933,2023-11-15,21,0,18,244509840.0,25.0,16,9.0,2023-11-16 05:00:00
32950,2023-11-15,21,0,18,246416820.0,25.0,16,9.0,2023-11-16 05:00:00
32964,2023-11-15,21,0,18,450752650.0,35.0,1,7.0,2023-11-16 05:00:00
32965,2023-11-15,21,0,18,450752650.0,35.0,1,8.0,2023-11-16 05:00:00
32970,2023-11-15,21,0,18,500319885.0,40.0,10,6.0,2023-11-16 05:00:00
34622,2023-11-15,21,0,18,164148970.0,25.0,16,9.0,2023-11-16 05:00:00
34642,2023-11-15,21,0,18,165540970.0,25.0,16,9.0,2023-11-16 05:00:00
34661,2023-11-15,21,0,18,244509840.0,25.0,16,9.0,2023-11-16 05:00:00
34677,2023-11-15,21,0,18,246416820.0,25.0,16,9.0,2023-11-16 05:00:00
34684,2023-11-15,21,0,18,450752650.0,35.0,1,8.0,2023-11-16 05:00:00
34687,2023-11-15,21,0,18,500319885.0,40.0,10,6.0,2023-11-16 05:00:00
36252,2023-11-15,22,0,18,164148970.0,25.0,16,9.0,2023-11-16 05:00:00
36269,2023-11-15,22,0,18,165540970.0,25.0,16,9.0,2023-11-16 05:00:00
36282,2023-11-15,22,0,18,244509840.0,25.0,16,9.0,2023-11-16 05:00:00
36297,2023-11-15,22,0,18,246416820.0,25.0,16,9.0,2023-11-16 05:00:00
36309,2023-11-15,22,0,18,450752650.0,35.0,1,8.0,2023-11-16 05:00:00
36312,2023-11-15,22,0,18,500319885.0,40.0,10,6.0,2023-11-16 05:00:00
37564,2023-11-15,22,0,18,164148970.0,25.0,16,9.0,2023-11-16 05:00:00
37582,2023-11-15,22,0,18,165540970.0,25.0,16,9.0,2023-11-16 05:00:00
37595,2023-11-15,22,0,18,244509840.0,25.0,16,9.0,2023-11-16 05:00:00
37612,2023-11-15,22,0,18,246416820.0,25.0,16,9.0,2023-11-16 05:00:00
37623,2023-11-15,22,0,18,450752650.0,35.0,1,8.0,2023-11-16 05:00:00
37625,2023-11-15,22,0,18,500319885.0,40.0,10,6.0,2023-11-16 05:00:00
2877,2023-11-15,13,1,16,44744000.0,25.0,27,6.0,2023-11-16 06:30:00
2878,2023-11-15,13,1,16,44744000.0,25.0,27,8.0,2023-11-16 06:30:00
2879,2023-11-15,13,1,16,44744000.0,25.0,27,9.0,2023-11-16 06:30:00
4538,2023-11-15,13,1,16,44744000.0,25.0,27,7.0,2023-11-16 06:30:00
4539,2023-11-15,13,1,16,44744000.0,25.0,27,9.0,2023-11-16 06:30:00
7250,2023-11-15,14,1,16,42840000.0,25.0,27,7.0,2023-11-16 06:30:00
7251,2023-11-15,14,1,16,42840000.0,25.0,27,8.0,2023-11-16 06:30:00
7252,2023-11-15,14,1,16,42840000.0,25.0,27,9.0,2023-11-16 06:30:00
7254,2023-11-15,14,1,16,43792000.0,25.0,27,8.0,2023-11-16 06:30:00
8750,2023-11-15,14,1,16,42840000.0,25.0,27,9.0,2023-11-16 06:30:00
11271,2023-11-15,15,1,16,42840000.0,25.0,27,4.0,2023-11-16 06:30:00
11272,2023-11-15,15,1,16,42840000.0,25.0,27,6.0,2023-11-16 06:30:00
11273,2023-11-15,15,1,16,43792000.0,25.0,27,3.0,2023-11-16 06:30:00
11274,2023-11-15,15,1,16,43792000.0,25.0,27,4.0,2023-11-16 06:30:00
11275,2023-11-15,15,1,16,44744000.0,25.0,27,2.0,2023-11-16 06:30:00
12575,2023-11-15,15,1,16,44744000.0,25.0,27,2.0,2023-11-16 06:30:00
15218,2023-11-15,16,1,16,44744000.0,25.0,27,1.0,2023-11-16 06:30:00
16758,2023-11-15,16,1,16,44744000.0,25.0,27,1.0,2023-11-16 06:30:00
280,2023-11-15,13,0,21,99366000.0,30.0,8,9.0,2023-11-16 08:50:00
286,2023-11-15,13,0,21,118866000.0,30.0,27,9.0,2023-11-16 08:50:00
2496,2023-11-15,13,1,21,70440600.0,30.0,27,1.0,2023-11-16 08:50:00
2497,2023-11-15,13,1,21,70440600.0,30.0,27,2.0,2023-11-16 08:50:00
2498,2023-11-15,13,1,21,70440600.0,30.0,27,4.0,2023-11-16 08:50:00
4426,2023-11-15,13,1,21,70440600.0,30.0,27,1.0,2023-11-16 08:50:00
4427,2023-11-15,13,1,21,70440600.0,30.0,27,2.0,2023-11-16 08:50:00
4718,2023-11-15,14,0,21,99366000.0,30.0,8,9.0,2023-11-16 08:50:00
6923,2023-11-15,14,1,21,70440600.0,30.0,27,1.0,2023-11-16 08:50:00
6924,2023-11-15,14,1,21,70440600.0,30.0,27,2.0,2023-11-16 08:50:00
6927,2023-11-15,14,1,21,76152000.0,30.0,27,3.0,2023-11-16 08:50:00
8666,2023-11-15,14,1,21,76152000.0,30.0,27,3.0,2023-11-16 08:50:00
8919,2023-11-15,15,0,21,118866000.0,30.0,27,9.0,2023-11-16 08:50:00
10954,2023-11-15,15,1,21,76152000.0,30.0,27,1.0,2023-11-16 08:50:00
10955,2023-11-15,15,1,21,76152000.0,30.0,27,2.0,2023-11-16 08:50:00
12494,2023-11-15,15,1,21,76152000.0,30.0,27,1.0,2023-11-16 08:50:00
12726,2023-11-15,16,0,21,118866000.0,30.0,27,9.0,2023-11-16 08:50:00
14914,2023-11-15,16,1,21,76152000.0,30.0,27,1.0,2023-11-16 08:50:00
16674,2023-11-15,16,1,21,76152000.0,30.0,27,1.0,2023-11-16 08:50:00
16906,2023-11-15,17,0,21,118866000.0,30.0,27,9.0,2023-11-16 08:50:00
20520,2023-11-15,18,0,21,118866000.0,30.0,27,9.0,2023-11-16 08:50:00
24887,2023-11-15,19,0,21,118866000.0,30.0,27,9.0,2023-11-16 08:50:00
2048,2023-11-15,13,0,20,264942000.0,15.0,0,5.0,2023-11-16 08:55:00
2049,2023-11-15,13,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
2052,2023-11-15,13,0,20,352066990.0,15.0,0,5.0,2023-11-16 08:55:00
2053,2023-11-15,13,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
4134,2023-11-15,13,0,20,264942000.0,15.0,0,5.0,2023-11-16 08:55:00
4135,2023-11-15,13,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
4138,2023-11-15,13,0,20,352066990.0,15.0,0,5.0,2023-11-16 08:55:00
4139,2023-11-15,13,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
6469,2023-11-15,14,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
6473,2023-11-15,14,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
8411,2023-11-15,14,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
8415,2023-11-15,14,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
10522,2023-11-15,15,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
10526,2023-11-15,15,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
12263,2023-11-15,15,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
12266,2023-11-15,15,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
14463,2023-11-15,16,0,20,264942000.0,15.0,0,5.0,2023-11-16 08:55:00
14464,2023-11-15,16,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
14467,2023-11-15,16,0,20,352066990.0,15.0,0,5.0,2023-11-16 08:55:00
14468,2023-11-15,16,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
16411,2023-11-15,16,0,20,264942000.0,15.0,0,5.0,2023-11-16 08:55:00
16412,2023-11-15,16,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
16414,2023-11-15,16,0,20,352066990.0,15.0,0,5.0,2023-11-16 08:55:00
16415,2023-11-15,16,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
18348,2023-11-15,17,0,20,264942000.0,15.0,0,5.0,2023-11-16 08:55:00
18349,2023-11-15,17,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
18352,2023-11-15,17,0,20,352066990.0,15.0,0,5.0,2023-11-16 08:55:00
18353,2023-11-15,17,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
20018,2023-11-15,17,0,20,264942000.0,15.0,0,5.0,2023-11-16 08:55:00
20021,2023-11-15,17,0,20,352066990.0,15.0,0,5.0,2023-11-16 08:55:00
22323,2023-11-15,18,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
22327,2023-11-15,18,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
24354,2023-11-15,18,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
24358,2023-11-15,18,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
26437,2023-11-15,19,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
26440,2023-11-15,19,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
28367,2023-11-15,19,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
28369,2023-11-15,19,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
30508,2023-11-15,20,0,20,264942000.0,15.0,0,6.0,2023-11-16 08:55:00
30510,2023-11-15,20,0,20,264955000.0,15.0,0,6.0,2023-11-16 08:55:00
30513,2023-11-15,20,0,20,352066990.0,15.0,0,6.0,2023-11-16 08:55:00
33873,2023-11-15,21,0,20,264955000.0,15.0,0,6.0,2023-11-16 08:55:00
33877,2023-11-15,21,0,20,352559645.0,15.0,0,6.0,2023-11-16 08:55:00
35607,2023-11-15,21,0,20,264955000.0,15.0,0,6.0,2023-11-16 08:55:00
35610,2023-11-15,21,0,20,352559645.0,15.0,0,6.0,2023-11-16 08:55:00
36922,2023-11-15,22,0,20,264955000.0,15.0,0,6.0,2023-11-16 08:55:00
36924,2023-11-15,22,0,20,352559645.0,15.0,0,6.0,2023-11-16 08:55:00
38387,2023-11-15,22,0,20,264955000.0,15.0,0,6.0,2023-11-16 08:55:00
38389,2023-11-15,22,0,20,352559645.0,15.0,0,6.0,2023-11-16 08:55:00
40265,2023-11-16,0,0,20,701283350.0,40.0,28,4.0,2023-11-16 08:55:00
41343,2023-11-16,0,0,20,701283350.0,40.0,28,4.0,2023-11-16 08:55:00
42121,2023-11-16,1,0,20,701283350.0,40.0,28,4.0,2023-11-16 08:55:00
43654,2023-11-16,2,0,20,701283350.0,40.0,28,4.0,2023-11-16 08:55:00
45910,2023-11-16,3,0,20,701283350.0,40.0,28,4.0,2023-11-16 08:55:00
454,2023-11-15,13,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
3189,2023-11-15,13,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
4878,2023-11-15,14,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
7519,2023-11-15,14,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
9071,2023-11-15,15,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
11533,2023-11-15,15,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
12870,2023-11-15,16,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
15494,2023-11-15,16,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
17015,2023-11-15,17,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
19215,2023-11-15,17,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
20687,2023-11-15,18,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
23368,2023-11-15,18,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
25023,2023-11-15,19,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
27469,2023-11-15,19,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
29076,2023-11-15,20,0,7,159087960.0,30.0,12,9.0,2023-11-16 10:00:00
29097,2023-11-15,20,0,7,159106960.0,30.0,12,9.0,2023-11-16 10:00:00
32787,2023-11-15,21,0,7,159106960.0,30.0,12,9.0,2023-11-16 10:00:00
34516,2023-11-15,21,0,7,159106960.0,30.0,12,9.0,2023-11-16 10:00:00
36164,2023-11-15,22,0,7,159106960.0,30.0,12,9.0,2023-11-16 10:00:00
37464,2023-11-15,22,0,7,159106960.0,30.0,12,9.0,2023-11-16 10:00:00
39009,2023-11-15,23,0,7,159106960.0,30.0,12,9.0,2023-11-16 10:00:00
39404,2023-11-16,0,0,7,159106960.0,30.0,12,9.0,2023-11-16 10:00:00
40927,2023-11-16,0,0,7,159106960.0,30.0,12,9.0,2023-11-16 10:00:00
41735,2023-11-16,1,0,7,159106960.0,30.0,12,9.0,2023-11-16 10:00:00
43333,2023-11-16,2,0,7,159106960.0,30.0,12,9.0,2023-11-16 10:00:00
44957,2023-11-16,3,0,7,159106960.0,30.0,12,9.0,2023-11-16 10:00:00
2222,2023-11-15,13,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
2224,2023-11-15,13,0,20,235168000.0,15.0,9,9.0,2023-11-16 10:35:00
2225,2023-11-15,13,0,20,263038330.0,15.0,21,9.0,2023-11-16 10:35:00
2227,2023-11-15,13,0,20,310515250.0,15.0,9,9.0,2023-11-16 10:35:00
4245,2023-11-15,13,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
4246,2023-11-15,13,0,20,235168000.0,15.0,9,9.0,2023-11-16 10:35:00
4247,2023-11-15,13,0,20,263038330.0,15.0,21,9.0,2023-11-16 10:35:00
4249,2023-11-15,13,0,20,310515250.0,15.0,9,9.0,2023-11-16 10:35:00
6650,2023-11-15,14,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
6651,2023-11-15,14,0,20,235168000.0,15.0,9,9.0,2023-11-16 10:35:00
6655,2023-11-15,14,0,20,310515250.0,15.0,9,9.0,2023-11-16 10:35:00
8511,2023-11-15,14,0,20,235168000.0,15.0,9,9.0,2023-11-16 10:35:00
8513,2023-11-15,14,0,20,310515250.0,15.0,9,9.0,2023-11-16 10:35:00
10694,2023-11-15,15,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
10695,2023-11-15,15,0,20,263038330.0,15.0,21,9.0,2023-11-16 10:35:00
12353,2023-11-15,15,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
12354,2023-11-15,15,0,20,263038330.0,15.0,21,9.0,2023-11-16 10:35:00
14646,2023-11-15,16,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
14647,2023-11-15,16,0,20,263038330.0,15.0,21,9.0,2023-11-16 10:35:00
16512,2023-11-15,16,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
16513,2023-11-15,16,0,20,263038330.0,15.0,21,9.0,2023-11-16 10:35:00
18497,2023-11-15,17,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
18498,2023-11-15,17,0,20,263038330.0,15.0,21,9.0,2023-11-16 10:35:00
20109,2023-11-15,17,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
20110,2023-11-15,17,0,20,263038330.0,15.0,21,9.0,2023-11-16 10:35:00
22496,2023-11-15,18,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
22497,2023-11-15,18,0,20,263038330.0,15.0,21,9.0,2023-11-16 10:35:00
24465,2023-11-15,18,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
24466,2023-11-15,18,0,20,263038330.0,15.0,21,9.0,2023-11-16 10:35:00
26594,2023-11-15,19,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
26595,2023-11-15,19,0,20,263038330.0,15.0,21,9.0,2023-11-16 10:35:00
28478,2023-11-15,19,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
28479,2023-11-15,19,0,20,263038330.0,15.0,21,9.0,2023-11-16 10:35:00
30678,2023-11-15,20,0,20,201141000.0,15.0,21,9.0,2023-11-16 10:35:00
30679,2023-11-15,20,0,20,201154000.0,15.0,21,9.0,2023-11-16 10:35:00
30681,2023-11-15,20,0,20,263038330.0,15.0,21,9.0,2023-11-16 10:35:00
33981,2023-11-15,21,0,20,201154000.0,15.0,21,9.0,2023-11-16 10:35:00
33982,2023-11-15,21,0,20,263417765.0,15.0,21,9.0,2023-11-16 10:35:00
35725,2023-11-15,21,0,20,201154000.0,15.0,21,9.0,2023-11-16 10:35:00
35726,2023-11-15,21,0,20,263417765.0,15.0,21,9.0,2023-11-16 10:35:00
37013,2023-11-15,22,0,20,201154000.0,15.0,21,9.0,2023-11-16 10:35:00
37014,2023-11-15,22,0,20,263417765.0,15.0,21,9.0,2023-11-16 10:35:00
38485,2023-11-15,22,0,20,201154000.0,15.0,21,9.0,2023-11-16 10:35:00
38486,2023-11-15,22,0,20,263417765.0,15.0,21,9.0,2023-11-16 10:35:00
39205,2023-11-15,23,0,20,201154000.0,15.0,21,8.0,2023-11-16 10:35:00
40370,2023-11-16,0,0,20,201154000.0,15.0,21,8.0,2023-11-16 10:35:00
40371,2023-11-16,0,0,20,263417765.0,15.0,21,8.0,2023-11-16 10:35:00
41400,2023-11-16,0,0,20,201154000.0,15.0,21,8.0,2023-11-16 10:35:00
41401,2023-11-16,0,0,20,263417765.0,15.0,21,8.0,2023-11-16 10:35:00
42163,2023-11-16,1,0,20,201154000.0,15.0,21,8.0,2023-11-16 10:35:00
42164,2023-11-16,1,0,20,263417765.0,15.0,21,8.0,2023-11-16 10:35:00
43686,2023-11-16,2,0,20,201154000.0,15.0,21,8.0,2023-11-16 10:35:00
43687,2023-11-16,2,0,20,263417765.0,15.0,21,8.0,2023-11-16 10:35:00
46014,2023-11-16,3,0,20,201154000.0,15.0,21,8.0,2023-11-16 10:35:00
46015,2023-11-16,3,0,20,263417765.0,15.0,21,8.0,2023-11-16 10:35:00
47307,2023-11-16,3,0,20,201154000.0,15.0,21,7.0,2023-11-16 10:35:00
47308,2023-11-16,3,0,20,263417765.0,15.0,21,7.0,2023-11-16 10:35:00
48918,2023-11-16,4,0,20,201154000.0,15.0,21,7.0,2023-11-16 10:35:00
48919,2023-11-16,4,0,20,263417765.0,15.0,21,7.0,2023-11-16 10:35:00
48921,2023-11-16,4,0,20,310951295.0,15.0,9,6.0,2023-11-16 10:35:00
50365,2023-11-16,4,0,20,310951295.0,15.0,9,6.0,2023-11-16 10:35:00
2353,2023-11-15,13,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
4329,2023-11-15,13,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
6789,2023-11-15,14,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
8587,2023-11-15,14,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
10820,2023-11-15,15,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
12418,2023-11-15,15,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
14778,2023-11-15,16,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
16592,2023-11-15,16,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
18598,2023-11-15,17,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
20180,2023-11-15,17,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
22628,2023-11-15,18,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
24544,2023-11-15,18,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
26710,2023-11-15,19,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
28556,2023-11-15,19,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
30804,2023-11-15,20,0,5,158260960.0,30.0,12,9.0,2023-11-16 11:05:00
30813,2023-11-15,20,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
34054,2023-11-15,21,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
35807,2023-11-15,21,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
37080,2023-11-15,22,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
38558,2023-11-15,22,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
39227,2023-11-15,23,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
40458,2023-11-16,0,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
41449,2023-11-16,0,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
42207,2023-11-16,1,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
43728,2023-11-16,2,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
46121,2023-11-16,3,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
47357,2023-11-16,3,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
49028,2023-11-16,4,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
50418,2023-11-16,4,0,5,158273960.0,30.0,12,9.0,2023-11-16 11:05:00
1322,2023-11-15,13,0,15,144780000.0,0.0,14,15.0,2023-11-16 11:55:00
1323,2023-11-15,13,0,15,144780000.0,0.0,14,16.0,2023-11-16 11:55:00
1324,2023-11-15,13,0,15,144780000.0,0.0,14,19.0,2023-11-16 11:55:00
1328,2023-11-15,13,0,15,148680000.0,20.0,5,15.0,2023-11-16 11:55:00
1329,2023-11-15,13,0,15,148680000.0,20.0,5,16.0,2023-11-16 11:55:00
1330,2023-11-15,13,0,15,148680000.0,20.0,5,19.0,2023-11-16 11:55:00
1332,2023-11-15,13,0,15,165580000.0,30.0,7,15.0,2023-11-16 11:55:00
1333,2023-11-15,13,0,15,165580000.0,30.0,7,16.0,2023-11-16 11:55:00
1334,2023-11-15,13,0,15,165580000.0,30.0,7,19.0,2023-11-16 11:55:00
1335,2023-11-15,13,0,15,177280000.0,40.0,6,15.0,2023-11-16 11:55:00
1336,2023-11-15,13,0,15,177280000.0,40.0,6,16.0,2023-11-16 11:55:00
1337,2023-11-15,13,0,15,177280000.0,40.0,6,19.0,2023-11-16 11:55:00
3692,2023-11-15,13,0,15,144780000.0,0.0,14,16.0,2023-11-16 11:55:00
3693,2023-11-15,13,0,15,144780000.0,0.0,14,19.0,2023-11-16 11:55:00
3695,2023-11-15,13,0,15,148680000.0,20.0,5,16.0,2023-11-16 11:55:00
3696,2023-11-15,13,0,15,148680000.0,20.0,5,19.0,2023-11-16 11:55:00
3697,2023-11-15,13,0,15,165580000.0,30.0,7,16.0,2023-11-16 11:55:00
3698,2023-11-15,13,0,15,165580000.0,30.0,7,19.0,2023-11-16 11:55:00
3699,2023-11-15,13,0,15,177280000.0,40.0,6,16.0,2023-11-16 11:55:00
3700,2023-11-15,13,0,15,177280000.0,40.0,6,19.0,2023-11-16 11:55:00
5721,2023-11-15,14,0,15,144780000.0,0.0,14,14.0,2023-11-16 11:55:00
5724,2023-11-15,14,0,15,148680000.0,20.0,5,14.0,2023-11-16 11:55:00
5725,2023-11-15,14,0,15,165580000.0,30.0,7,14.0,2023-11-16 11:55:00
5726,2023-11-15,14,0,15,177280000.0,40.0,6,14.0,2023-11-16 11:55:00
7952,2023-11-15,14,0,15,144780000.0,0.0,14,14.0,2023-11-16 11:55:00
